Solvent,Inchikey,Smiles,canonical_smiles,protonation_state,n_F,n_CF3,n_CF2,fluorination_ratio,mw,dipole_moment_debye,gibbs_free_energy_Eh,enthalpy_Eh,homo_lumo_gap_alpha_Eh,homo_lumo_gap_beta_Eh,homo_lumo_gap_eV,oxidation_potential_V_vs_SHE,reduction_potential_V_vs_SHE,logKow,logKaw,is_charged_logp_table,headgroup,n_CF,is_open_shell,has_imaginary
Water,IXZVOGQUYXWMCC-UHFFFAOYSA-N,[H]OS(=O)(=O)C(F)=C(F)C(F)(F)[C](F)F,O=S(=O)(O)C(F)=C(F)C(F)(F)[C](F)F,neutral,6,0,2,1.0,243.10399999999993,4.837613447,-1375.86231123041,-1375.8077977714256,0.381139,0.376419,,,,,,,,2,True,False
Water,IYLJUMIQCMKJHF-UHFFFAOYSA-N,[H]O[S](=O)=O,O=[S](=O)O,neutral,0,0,0,0.0,81.07199999999999,4.332937096,-624.4064955898795,-624.3739792835087,0.449734,0.37463199999999997,,,,,,,,0,True,False
Water,IYLVJAQCICFUQH-UHFFFAOYSA-M,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)([C](F)C(F)(F)C(F)(F)F)C(F)(F)F,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)([C](F)C(F)(F)C(F)(F)F)C(F)(F)F,neutral,16,2,4,1.0,480.11999999999995,18.626068626,-2526.466156287632,-2526.3864224412278,0.421301,0.348996,,,,,,,,2,True,False
Water,IYSJUMJQPDCZFM-UHFFFAOYSA-N,[H]C([H])([H])C([H])([H])C(F)(F)[C](F)C(F)(F)C(F)(F)F,CCC(F)(F)[C](F)C(F)(F)C(F)(F)F,neutral,8,1,2,0.6153846153846154,229.08999999999995,3.799403525,-1030.394278563337,-1030.3389583600233,0.422877,0.418717,,,,,,,,1,True,False
Water,IYYLVCKNCOIEJX-UHFFFAOYSA-M,O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,anionic,13,1,5,1.0,383.10499999999996,20.036041965,-2075.581766535198,-2075.5087047179904,0.362662,0.28558500000000003,,,-1.9540776635542056,,,True,Sulphonate,0,True,False
Water,IYYLVCKNCOIEJX-UHFFFAOYSA-M,O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,13,1,5,1.0,383.10499999999996,19.681740051,-2075.490410574352,-2075.421951581297,,,10.26388998951046,,-1.9540776635542056,,,True,Sulphonate,0,False,False
Water,IZAQHWYBDACOJW-UHFFFAOYSA-N,O=[C]C(F)=C(F)F,O=[C]C(F)=C(F)F,neutral,3,0,1,1.0,109.02600000000001,3.147272769,-489.0138566922382,-488.9753617174396,0.34133399999999997,0.38236800000000004,,,,,,,,1,True,False
Water,IZCAYGKRTBSGEK-UHFFFAOYSA-M,O=C([O-])[C](F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,O=C([O-])[C](F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,neutral,12,1,4,1.0,392.048,17.011065597,-1841.2945580117312,-1841.2224712651605,0.381742,0.365158,,,,,,,,1,True,False
Water,IZCWNKHGRUOPGH-UHFFFAOYSA-M,O=C([O-])C(F)(F)OC(F)(F)[C](F)C(F)(F)C(F)(F)F,O=C([O-])C(F)(F)OC(F)(F)[C](F)C(F)(F)C(F)(F)F,neutral,10,1,3,1.0,310.04299999999995,12.434585827,-1453.0049757649892,-1452.9424766644531,0.41306600000000004,0.351714,,,,,,,,1,True,False
Water,IZCWNKHGRUOPGH-UHFFFAOYSA-N,[H]OC(=O)C(F)(F)OC(F)(F)[C](F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)OC(F)(F)[C](F)C(F)(F)C(F)(F)F,neutral,10,1,3,1.0,311.05099999999993,3.004944335,-1453.433329162924,-1453.370261716803,0.429213,0.383193,,,,,,,,1,True,False
Water,IZHMKEKXSDAUFZ-UHFFFAOYSA-M,[H]C([H])(Cl)C(F)(F)[C](F)C(F)(F)C(=O)[O-],O=C([O-])C(F)(F)[C](F)C(F)(F)CCl,neutral,5,0,2,0.7142857142857143,224.51199999999997,11.558122205,-1301.7281839234845,-1301.6746533874275,0.39841,0.360349,,,,,,,,1,True,False
Water,IZHMKEKXSDAUFZ-UHFFFAOYSA-N,[H]OC(=O)C(F)(F)[C](F)C(F)(F)C([H])([H])Cl,O=C(O)C(F)(F)[C](F)C(F)(F)CCl,neutral,5,0,2,0.7142857142857143,225.51999999999998,2.985261796,-1302.1571151708504,-1302.1036428079371,0.40992,0.389706,,,,,,,,1,True,False
Water,IZMIRYOGDRJVJQ-UHFFFAOYSA-N,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)[C](F)C(F)(F)C(F)(F)F,CC(=O)CC(F)(F)[C](F)C(F)(F)C(F)(F)F,neutral,8,1,2,0.6153846153846154,257.09999999999997,6.29972632,-1143.733213866892,-1143.6737023860508,0.415151,0.350531,,,,,,,,1,True,False
Water,IZOIOCQPMHHDHN-UHFFFAOYSA-N,[H]c1c(F)nc(C(F)(F)F)c([H])c1[H],Fc1cccc(C(F)(F)F)n1,neutral,4,1,0,0.5714285714285714,165.089,6.582396274,-684.6069536681028,-684.5638645153365,,,10.738102817619291,2.8149137554043357,,,-2.7458071331490994,False,Carboxylate,1,False,False
Water,IZZCNBJMCFLKNX-UHFFFAOYSA-M,[H]C([H])(C(=O)[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,anionic,10,0,5,0.7142857142857143,322.09799999999996,13.502281667,-1456.4922250678892,-1456.426571912306,,,9.505318175131052,,,,,,,0,False,False
Water,IZZCNBJMCFLKNX-UHFFFAOYSA-M,[H]C([H])(C(=O)[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,10,0,5,0.7142857142857143,322.09799999999996,22.518422849,-1456.33810223842,-1456.2715214383295,0.410386,0.335529,,,,,,,,0,True,True
Water,IZZCNBJMCFLKNX-UHFFFAOYSA-N,[H]OC(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,10,0,5,0.7142857142857143,323.106,3.053714702,-1456.7849214235944,-1456.7179849870809,0.417439,0.38617,,,,,,,,0,True,True
Water,JALJICMKLUFXPN-UHFFFAOYSA-M,O=C([O-])C(F)=[C]Cl,O=C([O-])C(F)=[C]Cl,neutral,1,0,0,1.0,122.482,11.367670381,-824.8586307101617,-824.8188477961888,0.401993,0.319998,,,,,,,,1,True,False
Water,JAMJFRXCQPRUIO-UHFFFAOYSA-N,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])[C](F)C(F)(F)C(F)(F)F,COC(=O)CC[C](F)C(F)(F)C(F)(F)F,neutral,6,1,1,0.46153846153846156,237.11899999999997,5.582076362,-1020.4522984922784,-1020.3939486635894,0.385948,0.398843,,,,,,,,1,True,True
Water,JAOKENLADCQYTH-UHFFFAOYSA-M,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)O[C](F)F,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)O[C](F)F,neutral,8,0,4,1.0,328.089,16.537633138,-1800.9273648049027,-1800.864518345875,0.42759400000000003,0.371681,,,,,,,,0,True,False
Water,JAOKENLADCQYTH-UHFFFAOYSA-N,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)O[C](F)F,O=S(=O)(O)C(F)(F)OC(F)(F)OC(F)(F)O[C](F)F,neutral,8,0,4,1.0,329.097,4.481899062,-1801.3291142506816,-1801.265694464927,0.420893,0.445233,,,,,,,,0,True,True
Water,JATFJMVNBBBEOD-UHFFFAOYSA-M,O=S(=O)([O-])C(F)(F)[C](F)C(F)(C(F)(F)F)C(F)(F)F,O=S(=O)([O-])C(F)(F)[C](F)C(F)(C(F)(F)F)C(F)(F)F,neutral,10,2,1,1.0,330.09899999999993,14.216192294,-1813.0435064487488,-1812.9801505324392,0.403349,0.35516099999999995,,,,,,,,2,True,False
Water,JATFJMVNBBBEOD-UHFFFAOYSA-N,[H]OS(=O)(=O)C(F)(F)[C](F)C(F)(C(F)(F)F)C(F)(F)F,O=S(=O)(O)C(F)(F)[C](F)C(F)(C(F)(F)F)C(F)(F)F,neutral,10,2,1,1.0,331.1069999999999,4.213189595,-1813.4437586894207,-1813.3797673096028,0.415971,0.405322,,,,,,,,2,True,True
Water,JAVPVRIWBHCVRR-UHFFFAOYSA-M,O=S(=O)([O-])[C](F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)([O-])[C](F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,14,2,3,1.0,430.11299999999994,16.055667462,-2288.6537621612138,-2288.5798126261084,0.400337,0.35718500000000003,,,,,,,,2,True,False
Water,JBMDADBPPXTDHK-UHFFFAOYSA-M,O=S(=O)([O-])C(F)(F)O[C](F)C(F)(F)C(F)(F)F,O=S(=O)([O-])C(F)(F)O[C](F)C(F)(F)C(F)(F)F,neutral,8,1,2,1.0,296.09099999999995,11.031729627,-1650.4590932953104,-1650.3997158202997,0.404635,0.373662,,,,,,,,1,True,True
Water,JBMDADBPPXTDHK-UHFFFAOYSA-N,[H]OS(=O)(=O)C(F)(F)O[C](F)C(F)(F)C(F)(F)F,O=S(=O)(O)C(F)(F)O[C](F)C(F)(F)C(F)(F)F,neutral,8,1,2,1.0,297.09899999999993,3.946000739,-1650.8572950718476,-1650.7969064198137,0.420541,0.43343699999999996,,,,,,,,1,True,False
Water,JBQFMBWPBQKWRB-UHFFFAOYSA-N,[H]OC(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,12,0,6,0.631578947368421,466.21999999999997,7.503490342,-2337.7917635155663,-2337.708222179997,0.41571199999999997,0.370976,,,,,,,,0,True,True
Water,JBVJXKLDUFGRNZ-UHFFFAOYSA-N,[H][C](C([H])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C[CH]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,13,1,5,0.8666666666666667,361.07699999999994,1.468637129,-1679.3051793221282,-1679.236178425204,0.443526,0.31835500000000005,,,,,,,,0,True,True
Water,JBXDOPZKRNGQPI-UHFFFAOYSA-M,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,O=C([O-])C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,neutral,12,1,4,0.8571428571428571,370.08899999999994,23.319481536,-1692.945559838735,-1692.8742504238548,0.392729,0.32100300000000004,,,,,,,,1,True,True
Water,JBXDOPZKRNGQPI-UHFFFAOYSA-N,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,O=C(O)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,neutral,12,1,4,0.8571428571428571,371.097,2.976136967,-1693.3873802221638,-1693.3157515489404,0.381992,0.36937600000000004,,,,,,,,1,True,True
Water,JCMNMOBHVPONLD-UHFFFAOYSA-N,[H]OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,9,1,3,0.6923076923076923,264.087,5.15035846,-1205.5348495633075,-1205.476877048567,,,12.271464432580716,2.978941743018141,,2.8351499716306434,-1.631885008610353,False,Carboxylate,0,False,False
Water,JCSGXZKXSXXFRW-UHFFFAOYSA-N,O=[S](=O)C(F)(F)OC(F)(F)OC(F)(F)F,O=[S](=O)C(F)(F)OC(F)(F)OC(F)(F)F,neutral,7,1,2,1.0,265.08199999999994,3.157352936,-1512.33145143688,-1512.275857431356,0.435915,0.361623,,,,,,,,0,True,False
Water,JCYBSTOMRNBAFK-UHFFFAOYSA-N,[H]n1c(C(F)(F)F)nc2c(Cl)c(Br)c(Br)c(Cl)c21,FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Cl)c2[nH]1,neutral,3,1,0,1.0,412.81800000000004,5.126631542,-6782.681751620385,-6782.622348929768,,,9.259109552377353,2.2802345816325467,,,-4.876493198034696,False,Carboxylate,0,False,False
Water,JDMCLOTZPQOJCI-UHFFFAOYSA-M,O=C([O-])C(F)(F)C(F)(F)O[C](F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,O=C([O-])C(F)(F)C(F)(F)O[C](F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,neutral,14,1,5,1.0,442.055,19.321674314,-2079.099969846105,-2079.022978644095,0.41137900000000005,0.36049499999999995,,,,,,,,1,True,True
Water,JDMCLOTZPQOJCI-UHFFFAOYSA-N,[H]OC(=O)C(F)(F)C(F)(F)O[C](F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,O=C(O)C(F)(F)C(F)(F)O[C](F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,neutral,14,1,5,1.0,443.063,2.84685188,-2079.527891457727,-2079.450715955321,0.41134,0.40257899999999996,,,,,,,,1,True,True
Water,JDOJERUUVIWYLR-UHFFFAOYSA-N,O=[C]C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,O=[C]C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,11,1,3,1.0,309.0539999999999,0.856028954,-1440.256981078923,-1440.193908520506,0.359133,0.368263,,,,,,,,2,True,False
Water,JDVYHWGGLXBKLN-UHFFFAOYSA-M,[H][C](C(F)(F)C(F)(F)F)S(=O)(=O)[O-],O=S(=O)([O-])[CH]C(F)(F)C(F)(F)F,neutral,5,1,1,0.8333333333333334,212.095,10.578807906,-1238.164654422587,-1238.115150306936,0.413822,0.33661,,,,,,,,0,True,False
Water,JDWGPDRDUUNFIB-UHFFFAOYSA-M,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,neutral,11,2,2,1.0,349.0969999999999,10.897076062,-1912.9499704120165,-1912.8868291379688,,,11.968955451684067,,,-2.4788697161190734,,True,Sulphonate,1,False,False
Water,JDWGPDRDUUNFIB-UHFFFAOYSA-N,[H]OS(=O)(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,neutral,11,2,2,1.0,350.1049999999999,4.157987187,-1913.3492936997047,-1913.2852042803263,,,13.559134441127114,,,0.9277803222128632,-2.147545023115429,False,Sulphonate,1,False,False
Water,JEAWMZULWINSEJ-UHFFFAOYSA-N,O=[C]C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F,O=[C]C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F,neutral,9,2,1,1.0,263.03499999999997,0.566583065,-1239.625011795152,-1239.568197964422,0.367756,0.454137,,,,,,,,1,True,False
Water,JEEXZHFDPIYKIZ-UHFFFAOYSA-M,[H]C([H])(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F)C([H])([H])S(=O)(=O)[O-],O=S(=O)([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,anionic,12,0,6,0.75,408.1600000000001,8.659877586,-2129.597025163765,-2129.5214068149257,,,11.318494474859971,,,,,,,0,False,False
Water,JEEXZHFDPIYKIZ-UHFFFAOYSA-M,[H]C([H])(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F)C([H])([H])S(=O)(=O)[O-],O=S(=O)([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,12,0,6,0.75,408.1600000000001,25.453613234,-2129.4299441209,-2129.355916609905,0.41789699999999996,0.347163,,,,,,,,0,True,False
Water,JEEXZHFDPIYKIZ-UHFFFAOYSA-N,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,12,0,6,0.75,409.16799999999995,5.082658421,-2129.8457832746262,-2129.77088684158,0.412781,0.416987,,,,,,,,0,True,True
Water,JEGVBRYEXSGSKC-UHFFFAOYSA-M,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,anionic,10,0,5,0.9090909090909091,331.107,11.538366623,-1813.767503766868,-1813.7010424078665,0.372356,0.372429,,3.293492337646579,-2.0346227183985874,-3.450404290264227,,True,Sulphonate,0,True,False
Water,JEGVBRYEXSGSKC-UHFFFAOYSA-M,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,neutral,10,0,5,0.9090909090909091,331.107,16.278773686,-1813.6791077821924,-1813.6167318333664,,,12.004847270142523,3.293492337646579,-2.0346227183985874,-3.450404290264227,,True,Sulphonate,0,False,False
Water,JEIXPURKUGGHFW-UHFFFAOYSA-N,[H]C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,F[C](C(F)(F)C(F)F)C(F)(F)C(F)(F)C(F)(F)F,neutral,12,1,4,0.9230769230769231,301.04999999999995,2.418773734,-1427.422483763504,-1427.3609953617445,0.425406,0.424148,,,,,,,,1,True,False
Water,JEKSNGVRXFQKJE-UHFFFAOYSA-N,[H][C]([H])OC(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[CH2]OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,13,1,5,0.6842105263157895,405.12999999999994,4.78210162,-1833.13585422235,-1833.0594497686457,0.359865,0.424406,,,,,,,,0,True,True
Water,JELSHTNOXAJBCZ-UHFFFAOYSA-M,O=C([O-])C(Cl)=[C]F,O=C([O-])C(Cl)=[C]F,neutral,1,0,0,1.0,122.482,9.686336846,-824.8528515894938,-824.8133056508666,0.411147,0.31886,,,,,,,,1,True,False
Water,JFBUBUHMQLPWDW-UHFFFAOYSA-N,[O]C(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,[O]C(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,neutral,9,1,3,1.0,279.03399999999993,1.817367707,-1314.8545676274323,-1314.7960071767525,0.47614599999999996,0.300745,,,,,,,,0,True,False
Water,JFIQYUFQLKYFPJ-UHFFFAOYSA-M,O=C([O-])C(F)(OC(F)(F)F)C(F)(F)F,O=C([O-])C(F)(OC(F)(F)F)C(F)(F)F,anionic,7,2,0,1.0,229.02699999999996,17.873943713,-1077.3974125801628,-1077.3416804326473,0.387895,0.345704,,,-1.9608833090241964,-2.740509863460292,-37.23142045183288,True,Carboxylate,1,True,False
Water,JFIQYUFQLKYFPJ-UHFFFAOYSA-M,O=C([O-])C(F)(OC(F)(F)F)C(F)(F)F,O=C([O-])C(F)(OC(F)(F)F)C(F)(F)F,neutral,7,2,0,1.0,229.02699999999996,8.609724825,-1077.3063067221751,-1077.2548209003803,,,11.923267534177054,,-1.9608833090241964,-2.740509863460292,-37.23142045183288,True,Carboxylate,1,False,False
Water,JFIQYUFQLKYFPJ-UHFFFAOYSA-N,[H]OC(=O)C(F)(OC(F)(F)F)C(F)(F)F,O=C(O)C(F)(OC(F)(F)F)C(F)(F)F,neutral,7,2,0,1.0,230.03499999999997,3.426796296,-1077.7335972859712,-1077.6815839892458,,,12.819746654051128,4.0595349651382096,,1.5872182286620689,-1.7850421505103982,False,Carboxylate,1,False,False
Water,JFTSMIZCLWNCEO-UHFFFAOYSA-M,[H]C([H])(C(=O)[O-])C([H])([H])C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,O=C([O-])CCC(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,anionic,12,1,4,0.75,372.10499999999996,8.780048241,-1694.326839634898,-1694.256477091018,,,9.51448841229595,,,,,,,1,False,False
Water,JFTSMIZCLWNCEO-UHFFFAOYSA-M,[H]C([H])(C(=O)[O-])C([H])([H])C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,O=C([O-])CCC(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,neutral,12,1,4,0.75,372.10499999999996,23.713674665,-1694.1648057544323,-1694.0929834086912,0.40840899999999997,0.316854,,,,,,,,1,True,True
Water,JFTSMIZCLWNCEO-UHFFFAOYSA-N,[H]OC(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)CCC(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,neutral,12,1,4,0.75,373.11299999999994,3.226630427,-1694.6121295247112,-1694.539324835251,0.420688,0.367943,,,,,,,,1,True,True
Water,JFUZDMGRUTTWAD-UHFFFAOYSA-N,[H]C([C]=O)=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=[C]C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,13,1,5,0.8666666666666667,373.0879999999999,3.082793174,-1717.3992793624427,-1717.3283140566164,0.31952899999999995,0.387936,,,,,,,,0,True,True
Water,JFVBQMHYLJBOCI-UHFFFAOYSA-M,[H]C(F)(O[C](OC(F)(F)F)C(F)(F)F)C(F)(F)S(=O)(=O)[O-],O=S(=O)([O-])C(F)(F)C(F)O[C](OC(F)(F)F)C(F)(F)F,neutral,9,2,1,0.9,344.107,13.581439003,-1864.2539814089248,-1864.1887206981523,0.403748,0.365767,,,,,,,,1,True,False
Water,JFVBQMHYLJBOCI-UHFFFAOYSA-N,[H]OS(=O)(=O)C(F)(F)C([H])(F)O[C](OC(F)(F)F)C(F)(F)F,O=S(=O)(O)C(F)(F)C(F)O[C](OC(F)(F)F)C(F)(F)F,neutral,9,2,1,0.9,345.11499999999995,5.622860874,-1864.6561093058417,-1864.589859772944,0.404302,0.424265,,,,,,,,1,True,False
Water,JFVYIQOCNGBUQX-UHFFFAOYSA-N,O=[C]C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,O=[C]C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,neutral,9,1,3,1.0,263.03499999999997,0.286858989,-1239.6244953449109,-1239.5675582909953,0.365968,0.455645,,,,,,,,0,True,False
Water,JGGNBNJOFSAJCX-UHFFFAOYSA-M,[H]C([H])([H])N(C([H])([H])C(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)F,CN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,8,0,4,0.6153846153846154,351.17099999999994,14.414183095,-1822.441248362574,-1822.3713310072208,0.405468,0.335179,,,,,,,,0,True,True
Water,JGGNBNJOFSAJCX-UHFFFAOYSA-N,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)F,CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,8,0,4,0.6153846153846154,352.1789999999999,7.795588454,-1822.8831114373336,-1822.81240928648,0.420271,0.375665,,,,,,,,0,True,True
Water,JGTGUGNGLKTFRJ-UHFFFAOYSA-M,[H]C([C](F)C(F)(F)F)=C([H])C(=O)[O-],O=C([O-])C=C[C](F)C(F)(F)F,neutral,4,1,0,0.6666666666666666,170.061,16.534125237,-741.7307024465531,-741.6829524887357,0.369415,0.32481699999999997,,,,,,,,1,True,False
Water,JGTGUGNGLKTFRJ-UHFFFAOYSA-N,[H]OC(=O)C([H])=C([H])[C](F)C(F)(F)F,O=C(O)C=C[C](F)C(F)(F)F,neutral,4,1,0,0.6666666666666666,171.069,2.545800385,-742.1754084356685,-742.1274553481351,0.380189,0.35266600000000004,,,,,,,,1,True,False
Water,JGTINUCQNREWAY-UHFFFAOYSA-N,F[C]=C(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C]=C(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,10,0,4,1.0,262.04599999999994,2.463989435,-1226.97445753749,-1226.916463158445,0.41630599999999995,0.338295,,,,,,,,2,True,False
Water,JGTNAGYHADQMCM-UHFFFAOYSA-M,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,anionic,9,1,3,1.0,299.0899999999999,7.250964836,-1675.2264272281516,-1675.1645779600724,0.370567,0.381486,,3.268934010690482,-1.9970927302197512,-3.3867343371261214,-35.81562596221363,True,Sulphonate,0,True,False
Water,JGTNAGYHADQMCM-UHFFFAOYSA-M,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,9,1,3,1.0,299.0899999999999,13.862634439,-1675.1366520418492,-1675.0788086891491,,,12.010126279074246,3.268934010690482,-1.9970927302197512,-3.3867343371261214,-35.81562596221363,True,Sulphonate,0,False,False
Water,JGTNAGYHADQMCM-UHFFFAOYSA-N,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,9,1,3,1.0,300.0979999999999,4.215241608,-1675.5358280250664,-1675.4769196219224,,,13.416193029176938,4.537251383802594,,0.7972389350552277,-3.063164970481226,False,Sulphonate,0,False,False
Water,JHAUUXYYPBNHCS-UHFFFAOYSA-N,[H][C](N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C([H])([H])[H],C[CH]NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,13,1,5,0.7647058823529411,426.174,6.120425759,-2209.196536500169,-2209.119207713869,0.330358,0.45975,,,,,,,,0,True,True
Water,JHEHUCDIJNCKQV-UHFFFAOYSA-N,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C]=O,O=[C]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,neutral,16,0,8,0.9411764705882353,429.074,2.049766713,-2016.3480890002863,-2016.271451059329,0.367174,0.42349499999999995,,,,,,,,0,True,False
